Protein,CellCondition,Cell_population,Timepoint,conditionID,condition_proteinID,Cell_proportion_raw,control_median3,Cell_proportion_norm1med3,T_statistic_all3,p_raw_all3,p_adj_all3
NRCAM,Activated,ConvT,4hr,Activated 4hr,Activated 4hr NRCAM,0.423263222,0.4317089275,-0.0195634256370573,-0.7368979208200349,0.47020518420708146,0.7251357057651378
NRCAM,Activated,M14,4hr,Activated 4hr,Activated 4hr NRCAM,0.100999327,0.0998607735,0.011272882046035814,0.32066547058865524,0.7534611765715923,0.887017910843855
NRCAM,Activated,M16,4hr,Activated 4hr,Activated 4hr NRCAM,0.011919303499999999,0.013076183,-0.08847226289200763,NA,NA,NA
NRCAM,Activated,Negs,4hr,Activated 4hr,Activated 4hr NRCAM,0.066075355,0.065821646,0.0038396918185305963,-0.14898095277044537,0.8833970931784972,0.9551916176066365
NRCAM,Activated,NK,4hr,Activated 4hr,Activated 4hr NRCAM,0.107608849,0.11114358,-0.03180328544392757,-2.3710778516494226,0.033410690964770895,0.19674285817511578
NRCAM,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr NRCAM,0.9350373028625216,0.832460326371414,0.10970361949954152,1.7922804837936435,0.0980036421059069,0.35650058553916547
NRCAM,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr NRCAM,0.023710156,0.022384341000000002,0.0559175991925147,1.9719851910619326,0.0664764554827274,0.2955232225319591
NRCAM,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr NRCAM,0.0512316045,0.052739208999999995,-0.02858602790193527,-0.2413593092680703,0.8117144002023785,0.9143535994868849
NRCAM,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr NRCAM,0.1753128275,0.167084634,0.046934349398933636,0.18197764474186792,0.8581749608962446,0.9384359284620805
NRCAM,Activated,T_activation,4hr,Activated 4hr,Activated 4hr NRCAM,0.4175284963293682,0.38407240779305374,0.08012887462876925,0.3001600752223735,0.7680618197807967,0.8934954042208939
NRCAM,Activated,T0,4hr,Activated 4hr,Activated 4hr NRCAM,0.052938280000000004,0.0547928315,-0.03384660820092854,-0.6027982109102001,0.5569442350682414,0.7811351670622625
NRCAM,Activated,T4,4hr,Activated 4hr,Activated 4hr NRCAM,0.2918870805,0.2892566795,0.00901170752571217,0.4102973359894728,0.6878253069100343,0.8552746878044143
NRCAM,Activated,T8,4hr,Activated 4hr,Activated 4hr NRCAM,0.253446478,0.2571123255,-0.014257766495134598,-1.4566209092343942,0.1662995566322398,0.46822788087174866
NRCAM,Resting,B,24hr,Resting 24hr,Resting 24hr NRCAM,0.081854289,0.091134612,-0.1018309377341729,-0.4528096462588037,0.6571950120178105,0.8390017161298242
NRCAM,Resting,B_activation,24hr,Resting 24hr,Resting 24hr NRCAM,0.8208175497760857,0.7019246071266796,0.14484697930964,1.9231514094740567,0.07591722006539364,0.3148933101626592
NRCAM,Resting,ConvB,24hr,Resting 24hr,Resting 24hr NRCAM,0.044265137499999996,0.0532931405,-0.16940272078730295,-1.35926642434309,0.19280543640001185,0.5071604234403301
NRCAM,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr NRCAM,0.056704472500000005,0.059594602499999996,-0.04849650603844519,-0.7448147184970032,0.4688494216885657,0.7244456659285693
NRCAM,Resting,ConvT,24hr,Resting 24hr,Resting 24hr NRCAM,0.390269417,0.39956714000000004,-0.023269488577063756,-0.5017301969303916,0.6241259830233646,0.8234650309698682
NRCAM,Resting,M14,24hr,Resting 24hr,Resting 24hr NRCAM,0.1047340995,0.08572885150000001,0.18146189341132388,2.803017696935857,0.00955339959851245,0.09961414907507961
NRCAM,Resting,M16,24hr,Resting 24hr,Resting 24hr NRCAM,0.014936495499999999,0.037002205499999996,-0.5963349941397411,NA,NA,NA
NRCAM,Resting,Negs,24hr,Resting 24hr,Resting 24hr NRCAM,0.0644740045,0.06394903099999999,0.008142405672971835,-0.18552104693832064,0.8553643828495863,0.9382312294014511
NRCAM,Resting,NK,24hr,Resting 24hr,Resting 24hr NRCAM,0.1358322825,0.1229135675,0.09510784006740083,1.927554098335932,0.07176991945504707,0.3067459612333551
NRCAM,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr NRCAM,1.419862095332452,1.1702523121454966,0.1757986103069472,2.6026645042116856,0.022295870861991057,0.1580861747415809
NRCAM,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr NRCAM,0.038016478500000006,0.035920714,0.05512779149178708,1.2573104646970827,0.2289617562022822,0.5459166579254415
NRCAM,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr NRCAM,0.0745650025,0.06577430249999999,0.11789310943830535,3.3656474658675846,0.00424290963162771,0.05964598973478954
NRCAM,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr NRCAM,0.202135975,0.2035539045,-0.006965867363158333,0.6788099194175323,0.5087480940408575,0.748502942956664
NRCAM,Resting,T_activation,24hr,Resting 24hr,Resting 24hr NRCAM,0.5115527643801746,0.5137376359297324,-0.004252893688825751,0.6669359579824284,0.5167093657379165,0.7523661289671121
NRCAM,Resting,T0,24hr,Resting 24hr,Resting 24hr NRCAM,0.069787263,0.06200615550000001,0.11149753071703063,1.7110711013178048,0.1020560150839893,0.3618079135339096
NRCAM,Resting,T4,24hr,Resting 24hr,Resting 24hr NRCAM,0.272726911,0.282257988,-0.03376725338239143,-1.6049830579898772,0.1260264845570394,0.4043488264415829
NRCAM,Resting,T8,24hr,Resting 24hr,Resting 24hr NRCAM,0.25578478849999997,0.2518402785,0.015421206331822023,1.6294555925927001,0.12077469965347619,0.3930873359330538
NRCAM,Resting,B,4hr,Resting 4hr,Resting 4hr NRCAM,0.103378022,0.0973823945,0.05799711954248847,2.9944923724408476,0.006583991262544263,0.07694465790765273
NRCAM,Resting,B_activation,4hr,Resting 4hr,Resting 4hr NRCAM,0.2707678180325316,0.28950916995562237,-0.06473491643101864,-0.20350079461771592,0.8413125089491066,0.9294913237165597
NRCAM,Resting,ConvB,4hr,Resting 4hr,Resting 4hr NRCAM,0.079292164,0.07499563849999999,0.054186003802343057,3.1071953971798987,0.005466270227705525,0.068525614400927
NRCAM,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr NRCAM,0.06358792899999999,0.076596224,-0.16982945530056437,-3.8491108406461723,0.0016586131515829764,0.038342933849407894
NRCAM,Resting,ConvT,4hr,Resting 4hr,Resting 4hr NRCAM,0.433815406,0.43374406899999995,1.6444090968973138e-4,-0.5560069686297354,0.5854670732675644,0.7999190574082679
NRCAM,Resting,M14,4hr,Resting 4hr,Resting 4hr NRCAM,0.11690474549999999,0.112513025,0.03756665720640047,2.5398296119888846,0.024542787106727165,0.16823202619910915
NRCAM,Resting,M16,4hr,Resting 4hr,Resting 4hr NRCAM,0.013969071999999999,0.0159794195,-0.1258085439211357,NA,NA,NA
NRCAM,Resting,Negs,4hr,Resting 4hr,Resting 4hr NRCAM,0.06304611800000001,0.063608669,-0.008843936036454314,-0.19187601410757033,0.8501522145698732,0.9359095409999064
NRCAM,Resting,NK,4hr,Resting 4hr,Resting 4hr NRCAM,0.1179239975,0.120395395,-0.02052734242867013,-1.8281893285930413,0.08331415423654581,0.32733444766281
NRCAM,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr NRCAM,0.7780421604213319,0.5837468870995881,0.24972332246947568,4.23939490745854,0.0012449583390647246,0.032201635949712454
NRCAM,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr NRCAM,0.022005357,0.021924569499999998,0.0036712651378481174,0.951022088988747,0.355146807313251,0.6489888757803346
NRCAM,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr NRCAM,0.0507036155,0.043480663,0.14245438769548885,4.432001720064566,3.700039429132853e-4,0.016663881280835367
NRCAM,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr NRCAM,0.15005739299999998,0.1552011015,-0.033142216455209955,-0.5298811993673844,0.6021223957014399,0.8109886284215768
NRCAM,Resting,T_activation,4hr,Resting 4hr,Resting 4hr NRCAM,0.3466386055569016,0.3597384456252047,-0.03641490151417175,-0.23552233757298763,0.8164756422816064,0.9173496143405941
NRCAM,Resting,T0,4hr,Resting 4hr,Resting 4hr NRCAM,0.06795543600000001,0.06729434749999999,0.009728265153063216,-0.1866987079679574,0.854012813957482,0.9382312294014511
NRCAM,Resting,T4,4hr,Resting 4hr,Resting 4hr NRCAM,0.26491048149999996,0.276006823,-0.040203142007109186,-1.0722221811000114,0.2976499866307646,0.608942581898778
NRCAM,Resting,T8,4hr,Resting 4hr,Resting 4hr NRCAM,0.25037177899999996,0.250318184,2.1406166547213723e-4,-0.7025428691361502,0.4881415685163343,0.7345600886247703
OLR1,Activated,B,24hr,Activated 24hr,Activated 24hr OLR1,0.10774898050000001,0.103368426,0.040655182811683385,1.309535356878188,0.21204943965065884,0.530083574373568
OLR1,Activated,B_activation,24hr,Activated 24hr,Activated 24hr OLR1,0.6690988583557822,0.7463498664486611,-0.10350508731308619,-0.6961716316029767,0.4975507229915547,0.7405406109641743
OLR1,Activated,ConvB,24hr,Activated 24hr,Activated 24hr OLR1,0.06256520900000001,0.058813168,0.05997008656999789,1.3557933542064404,0.19493983434311835,0.509943892394988
OLR1,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr OLR1,0.047952119,0.0531897805,-0.09847119974484568,-2.1618245367865647,0.048636653044087715,0.2490196635857291
OLR1,Activated,ConvT,24hr,Activated 24hr,Activated 24hr OLR1,0.39995974300000003,0.4062744755,-0.01554302049674291,-1.6690872895367368,0.11984624140223127,0.39228271748348104
OLR1,Activated,M14,24hr,Activated 24hr,Activated 24hr OLR1,0.055495909499999996,0.0473513125,0.1467603121271487,3.4707149001564037,0.003103868309658726,0.05315920935978888
OLR1,Activated,M16,24hr,Activated 24hr,Activated 24hr OLR1,0.0070728675,0.005882159,0.16834876377932997,NA,NA,NA
OLR1,Activated,Negs,24hr,Activated 24hr,Activated 24hr OLR1,0.082462123,0.08711513,-0.0534121569927061,-0.7394474680728198,0.4730692056940351,0.7277067098342147
OLR1,Activated,NK,24hr,Activated 24hr,Activated 24hr OLR1,0.11823406750000001,0.123294605,-0.04104427359169519,-2.449331676554391,0.026667875168988872,0.17481475043391087
OLR1,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr OLR1,1.4197087181108712,1.3529529881664586,0.04702072269672387,0.9578748989433027,0.35692199737708785,0.6489888757803346
OLR1,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr OLR1,0.043369334499999995,0.043414714,-0.0010452562235007431,0.3895689434270828,0.7036375740980473,0.8647026681184694
OLR1,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr OLR1,0.068031343,0.0711793735,-0.04422672391180866,-1.4503322104296301,0.16845585490143553,0.4701408974129608
OLR1,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr OLR1,0.231324383,0.2270563485,0.018450430709675728,1.7061446409894179,0.10818332220926047,0.3726654952024383
OLR1,Activated,T_activation,24hr,Activated 24hr,Activated 24hr OLR1,0.5750684498731953,0.5614133531662853,0.023745167570783977,1.710845575507437,0.11083908040400504,0.3770936171345959
OLR1,Activated,T0,24hr,Activated 24hr,Activated 24hr OLR1,0.0551050695,0.0628018265,-0.12255626036608991,-1.9549657748109375,0.06720990157374379,0.2977312944031783
OLR1,Activated,T4,24hr,Activated 24hr,Activated 24hr OLR1,0.3098521855,0.3043045645,0.017904088657783576,0.5848750011947338,0.5689356264027463,0.7866125317859459
OLR1,Activated,T8,24hr,Activated 24hr,Activated 24hr OLR1,0.26715046499999995,0.27036526,-0.011890562419151218,-0.6058347999890614,0.5508280894445492,0.7769936450396249
OLR1,Activated,B,4hr,Activated 4hr,Activated 4hr OLR1,0.1103173205,0.107069685,0.029439035368883877,1.4906984407955435,0.15865861800619213,0.4555581570142376
OLR1,Activated,B_activation,4hr,Activated 4hr,Activated 4hr OLR1,0.2674783454888663,0.2584974983272899,0.03357597844102936,0.12430332487150823,0.9030134684083624,0.9644834234383564
OLR1,Activated,ConvB,4hr,Activated 4hr,Activated 4hr OLR1,0.08498211950000001,0.085766995,-0.009151253346348327,1.1999525091583225,0.25099037189911916,0.5679466704089867
OLR1,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr OLR1,0.0574690445,0.0612178535,-0.06123718467195204,-2.104200467602692,0.04528163205354021,0.23631959045967765
OLR1,Activated,ConvT,4hr,Activated 4hr,Activated 4hr OLR1,0.4241357065,0.4317089275,-0.01754242388235073,0.43893152274060726,0.6671983520665974,0.8446499552340696
OLR1,Activated,M14,4hr,Activated 4hr,Activated 4hr OLR1,0.103208753,0.0998607735,0.03243891048659411,0.9713122498818394,0.34821398960430616,0.6444873841078178
OLR1,Activated,M16,4hr,Activated 4hr,Activated 4hr OLR1,0.01563958,0.013076183,0.16390446546518514,NA,NA,NA
OLR1,Activated,Negs,4hr,Activated 4hr,Activated 4hr OLR1,0.0658026585,0.065821646,-2.884689331530516e-4,0.43383571141932015,0.669468874091331,0.8449863382001409
OLR1,Activated,NK,4hr,Activated 4hr,Activated 4hr OLR1,0.1064624045,0.11114358,-0.0421182716986443,-3.209596251607617,0.003301029358728929,0.05461294830223643
OLR1,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr OLR1,0.847619432102428,0.832460326371414,0.01788433010957932,0.3888852635065238,0.7017911928603411,0.8641803448285315
OLR1,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr OLR1,0.023950707,0.022384341000000002,0.06539957254706508,0.8112288260727389,0.43246918589220695,0.6979197479030175
OLR1,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr OLR1,0.050140411499999996,0.052739208999999995,-0.04927638372429893,-1.5592410755918156,0.1351227696292214,0.41987026960020646
OLR1,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr OLR1,0.169508716,0.167084634,0.014300633366841113,-0.9285702292787569,0.36837307108511363,0.6575679650490167
OLR1,Activated,T_activation,4hr,Activated 4hr,Activated 4hr OLR1,0.4007477416655147,0.38407240779305374,0.04161054982657661,-0.8158509004337262,0.427061112364466,0.6941826543789742
OLR1,Activated,T0,4hr,Activated 4hr,Activated 4hr OLR1,0.056111126,0.0547928315,0.023494351191597856,-0.5925026053298571,0.5640291508176365,0.7848630879654
OLR1,Activated,T4,4hr,Activated 4hr,Activated 4hr OLR1,0.2887976635,0.2892566795,-0.001586881246073278,-0.16296961029791962,0.8723351827109241,0.948909856894031
OLR1,Activated,T8,4hr,Activated 4hr,Activated 4hr OLR1,0.256411356,0.2571123255,-0.0027263162068830384,-0.36604318102784716,0.720227992841278,0.8701413207103768
OLR1,Resting,B,24hr,Resting 24hr,Resting 24hr OLR1,0.0810672905,0.091134612,-0.11046649872169317,-0.4341267917190102,0.6696725933078407,0.8449863382001409
OLR1,Resting,B_activation,24hr,Resting 24hr,Resting 24hr OLR1,0.7184411611615774,0.7019246071266796,0.02298943174162491,0.7236575349526329,0.48060040396212333,0.7325028963858272
OLR1,Resting,ConvB,24hr,Resting 24hr,Resting 24hr OLR1,0.0466124095,0.0532931405,-0.12535817813176167,-0.6687884569852866,0.5130369944475133,0.7506760580858861
OLR1,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr OLR1,0.058169882000000006,0.059594602499999996,-0.02390687143185476,-0.4391433442434016,0.6663449272480779,0.8446499552340696
OLR1,Resting,ConvT,24hr,Resting 24hr,Resting 24hr OLR1,0.4030981455,0.39956714000000004,0.008759666943196001,1.010668261796403,0.3293434295277645,0.630183493793488
OLR1,Resting,M14,24hr,Resting 24hr,Resting 24hr OLR1,0.0990839355,0.08572885150000001,0.1347855626909368,2.054404789304284,0.051894863721601285,0.2580947005540579
OLR1,Resting,M16,24hr,Resting 24hr,Resting 24hr OLR1,0.025474021,0.037002205499999996,-0.31155398291055914,NA,NA,NA
OLR1,Resting,Negs,24hr,Resting 24hr,Resting 24hr OLR1,0.062823821,0.06394903099999999,-0.017595419076795515,-1.519926320024726,0.13920549289536813,0.4247815154641708
OLR1,Resting,NK,24hr,Resting 24hr,Resting 24hr OLR1,0.129175586,0.1229135675,0.04847679576232004,0.5845855873182487,0.564549849912517,0.7848630879654
OLR1,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr OLR1,1.2074635851533286,1.1702523121454966,0.030817718617250692,0.9522901450918732,0.35812210130151345,0.6489888757803346
OLR1,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr OLR1,0.0353921995,0.035920714,-0.01471336288025902,0.3580578614532378,0.7241846658710511,0.8723214994543815
OLR1,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr OLR1,0.07074942449999999,0.06577430249999999,0.0703203175878837,1.102057199574068,0.28634477595830654,0.6019841198172443
OLR1,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr OLR1,0.194322094,0.2035539045,-0.04535314870366436,-0.8731203772350025,0.3960037228577925,0.6749844723262375
OLR1,Resting,T_activation,24hr,Resting 24hr,Resting 24hr OLR1,0.48498428982242414,0.5137376359297324,-0.05596893062987717,-0.9406311513244846,0.36185894974155286,0.6513386640974104
OLR1,Resting,T0,24hr,Resting 24hr,Resting 24hr OLR1,0.0643874575,0.06200615550000001,0.03698394209772902,-0.28950895867575294,0.77524492183208,0.8982351833709474
OLR1,Resting,T4,24hr,Resting 24hr,Resting 24hr OLR1,0.27427523499999995,0.282257988,-0.028281761152495935,-1.2483257674304638,0.22537302341956272,0.5432182288963098
OLR1,Resting,T8,24hr,Resting 24hr,Resting 24hr OLR1,0.257638668,0.2518402785,0.02250589767837179,2.838803446976115,0.011235348453769115,0.10886202167157964
OLR1,Resting,B,4hr,Resting 4hr,Resting 4hr OLR1,0.09714703999999999,0.0973823945,-0.002416807485669361,0.3115918964784825,0.7595385381044499,0.8889305701010694
OLR1,Resting,B_activation,4hr,Resting 4hr,Resting 4hr OLR1,0.30912208090066784,0.28950916995562237,0.06344713676842713,0.9465427448074535,0.35926767741598353,0.6489888757803346
OLR1,Resting,ConvB,4hr,Resting 4hr,Resting 4hr OLR1,0.071297108,0.07499563849999999,-0.04931660792513943,-0.1072490243601107,0.9161497536215748,0.9688611480797189
OLR1,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr OLR1,0.06881503350000001,0.076596224,-0.1015871291514317,-2.0718511210447876,0.05735290562042739,0.27511295161514676
OLR1,Resting,ConvT,4hr,Resting 4hr,Resting 4hr OLR1,0.43093093000000005,0.43374406899999995,-0.0064857117389192686,-0.6681956644353295,0.5127683288735558,0.7506760580858861
OLR1,Resting,M14,4hr,Resting 4hr,Resting 4hr OLR1,0.10940414700000001,0.112513025,-0.027631272023838978,-0.3910901639611196,0.7017535004087538,0.8641803448285315
OLR1,Resting,M16,4hr,Resting 4hr,Resting 4hr OLR1,0.014614619499999999,0.0159794195,-0.08540986110290194,NA,NA,NA
OLR1,Resting,Negs,4hr,Resting 4hr,Resting 4hr OLR1,0.0659066985,0.063608669,0.03486792014016592,1.5473876512744054,0.13518027183263226,0.41987026960020646
OLR1,Resting,NK,4hr,Resting 4hr,Resting 4hr OLR1,0.1201064095,0.120395395,-0.0024003035996518407,-0.589195351965435,0.5617836833349903,0.7838542271203078
OLR1,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr OLR1,0.7111760736610746,0.5837468870995881,0.17918092478208913,2.7064155398394196,0.019358065657690555,0.14575484730496419
OLR1,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr OLR1,0.022103001,0.021924569499999998,0.008072727318792725,0.8520459056996263,0.40683380627042276,0.681418606645777
OLR1,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr OLR1,0.0493057925,0.043480663,0.11814290379776368,2.826418625001142,0.013225094079824983,0.11569578705803728
OLR1,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr OLR1,0.158590947,0.1552011015,0.021374773050570256,0.844601436359531,0.4079042253549171,0.6814306416338771
OLR1,Resting,T_activation,4hr,Resting 4hr,Resting 4hr OLR1,0.3645773500437508,0.3597384456252047,0.013272641369425256,0.7662381032278005,0.4530694738422517,0.712999390763
OLR1,Resting,T0,4hr,Resting 4hr,Resting 4hr OLR1,0.067523261,0.06729434749999999,0.0033901428427754823,0.18471266787069585,0.8544376003637517,0.9382312294014511
OLR1,Resting,T4,4hr,Resting 4hr,Resting 4hr OLR1,0.271378679,0.276006823,-0.016768223153671824,-1.1750512273100213,0.24959477256430374,0.567915774295888
OLR1,Resting,T8,4hr,Resting 4hr,Resting 4hr OLR1,0.2525988595,0.250318184,0.009028843220093778,1.267825933611417,0.22273882372537615,0.5402314324486484
PBS,Activated,B,24hr,Activated 24hr,Activated 24hr PBS,0.0956150655,0.103368426,-0.07500704809029404,NA,NA,NA
PBS,Activated,B_activation,24hr,Activated 24hr,Activated 24hr PBS,0.5483680899963697,0.7463498664486611,-0.26526671384607253,NA,NA,NA
PBS,Activated,ConvB,24hr,Activated 24hr,Activated 24hr PBS,0.061990209000000004,0.058813168,0.05125069025013297,NA,NA,NA
PBS,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr PBS,0.053555326,0.0531897805,0.006825567638221483,NA,NA,NA
PBS,Activated,ConvT,24hr,Activated 24hr,Activated 24hr PBS,0.372436288,0.4062744755,-0.08328898205666382,NA,NA,NA
PBS,Activated,M14,24hr,Activated 24hr,Activated 24hr PBS,0.08809740899999999,0.0473513125,0.4625118600253044,NA,NA,NA
PBS,Activated,M16,24hr,Activated 24hr,Activated 24hr PBS,0.028927448,0.005882159,0.7966582119515002,NA,NA,NA
PBS,Activated,Negs,24hr,Activated 24hr,Activated 24hr PBS,0.0660436475,0.08711513,-0.24188085927209202,NA,NA,NA
PBS,Activated,NK,24hr,Activated 24hr,Activated 24hr PBS,0.116716142,0.123294605,-0.053355643582296296,NA,NA,NA
PBS,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr PBS,1.0585170979866478,1.3529529881664586,-0.21762462757766218,NA,NA,NA
PBS,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr PBS,0.035421878500000004,0.043414714,-0.1841042992935528,NA,NA,NA
PBS,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr PBS,0.061050234,0.0711793735,-0.1423044205355362,NA,NA,NA
PBS,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr PBS,0.2291783375,0.2270563485,0.009259116822068713,NA,NA,NA
PBS,Activated,T_activation,24hr,Activated 24hr,Activated 24hr PBS,0.6189154769927288,0.5614133531662853,0.09290787831941556,NA,NA,NA
PBS,Activated,T0,24hr,Activated 24hr,Activated 24hr PBS,0.0532776955,0.0628018265,-0.1516537261858141,NA,NA,NA
PBS,Activated,T4,24hr,Activated 24hr,Activated 24hr PBS,0.2886130895,0.3043045645,-0.05156503329413585,NA,NA,NA
PBS,Activated,T8,24hr,Activated 24hr,Activated 24hr PBS,0.254627561,0.27036526,-0.05820902803858748,NA,NA,NA
PBS,Activated,B,4hr,Activated 4hr,Activated 4hr PBS,0.115204647,0.107069685,0.07061314115219672,NA,NA,NA
PBS,Activated,B_activation,4hr,Activated 4hr,Activated 4hr PBS,0.2360704867734681,0.2584974983272899,-0.08675910482284993,NA,NA,NA
PBS,Activated,ConvB,4hr,Activated 4hr,Activated 4hr PBS,0.09206384449999999,0.085766995,0.06839655169951102,NA,NA,NA
PBS,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr PBS,0.0683609585,0.0612178535,0.10449100124890726,NA,NA,NA
PBS,Activated,ConvT,4hr,Activated 4hr,Activated 4hr PBS,0.435799133,0.4317089275,0.009385529227291967,NA,NA,NA
PBS,Activated,M14,4hr,Activated 4hr,Activated 4hr PBS,0.103985336,0.0998607735,0.03966484755119701,NA,NA,NA
PBS,Activated,M16,4hr,Activated 4hr,Activated 4hr PBS,0.019824921500000002,0.013076183,0.34041690909091377,NA,NA,NA
PBS,Activated,Negs,4hr,Activated 4hr,Activated 4hr PBS,0.0570404565,0.065821646,-0.13340884091534258,NA,NA,NA
PBS,Activated,NK,4hr,Activated 4hr,Activated 4hr PBS,0.108063888,0.11114358,-0.02770913083778666,NA,NA,NA
PBS,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr PBS,0.6310516858395121,0.832460326371414,-0.2419438310169277,NA,NA,NA
PBS,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr PBS,0.0214357305,0.022384341000000002,-0.042378308121735736,NA,NA,NA
PBS,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr PBS,0.0417943055,0.052739208999999995,-0.20752877617106466,NA,NA,NA
PBS,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr PBS,0.1654788315,0.167084634,-0.009610713214956696,NA,NA,NA
PBS,Activated,T_activation,4hr,Activated 4hr,Activated 4hr PBS,0.3799189066503682,0.38407240779305374,-0.010814370046919713,NA,NA,NA
PBS,Activated,T0,4hr,Activated 4hr,Activated 4hr PBS,0.047696652,0.0547928315,-0.1295092680143752,NA,NA,NA
PBS,Activated,T4,4hr,Activated 4hr,Activated 4hr PBS,0.2988542285,0.2892566795,0.03211448286400934,NA,NA,NA
PBS,Activated,T8,4hr,Activated 4hr,Activated 4hr PBS,0.2547314665,0.2571123255,-0.009259995588970754,NA,NA,NA
PBS,Resting,B,24hr,Resting 24hr,Resting 24hr PBS,0.09146562,0.091134612,0.0036189335402744085,NA,NA,NA
PBS,Resting,B_activation,24hr,Resting 24hr,Resting 24hr PBS,0.7232650098463241,0.7019246071266796,0.029505647901007754,NA,NA,NA
PBS,Resting,ConvB,24hr,Resting 24hr,Resting 24hr PBS,0.052747103000000004,0.0532931405,-0.010245924613881572,NA,NA,NA
PBS,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr PBS,0.0575291485,0.059594602499999996,-0.034658407193839315,NA,NA,NA
PBS,Resting,ConvT,24hr,Resting 24hr,Resting 24hr PBS,0.3846618905,0.39956714000000004,-0.03730349172356878,NA,NA,NA
PBS,Resting,M14,24hr,Resting 24hr,Resting 24hr PBS,0.086049932,0.08572885150000001,0.003731327759794014,NA,NA,NA
PBS,Resting,M16,24hr,Resting 24hr,Resting 24hr PBS,0.0388109575,0.037002205499999996,0.04660415811694426,NA,NA,NA
PBS,Resting,Negs,24hr,Resting 24hr,Resting 24hr PBS,0.0620584245,0.06394903099999999,-0.029564271270974992,NA,NA,NA
PBS,Resting,NK,24hr,Resting 24hr,Resting 24hr PBS,0.123409745,0.1229135675,0.004020569850460352,NA,NA,NA
PBS,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr PBS,1.196342620036765,1.1702523121454966,0.02180839122028992,NA,NA,NA
PBS,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr PBS,0.0383561585,0.035920714,0.06349552706118892,NA,NA,NA
PBS,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr PBS,0.066466582,0.06577430249999999,0.01041545208387583,NA,NA,NA
PBS,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr PBS,0.2090090585,0.2035539045,0.026100084078413365,NA,NA,NA
PBS,Resting,T_activation,24hr,Resting 24hr,Resting 24hr PBS,0.5439378117384519,0.5137376359297324,0.055521376078265704,NA,NA,NA
PBS,Resting,T0,24hr,Resting 24hr,Resting 24hr PBS,0.0542105695,0.06200615550000001,-0.1257227760234225,NA,NA,NA
PBS,Resting,T4,24hr,Resting 24hr,Resting 24hr PBS,0.292260469,0.282257988,0.03422454303938042,NA,NA,NA
PBS,Resting,T8,24hr,Resting 24hr,Resting 24hr PBS,0.252481356,0.2518402785,0.0025391082738005248,NA,NA,NA
PBS,Resting,B,4hr,Resting 4hr,Resting 4hr PBS,0.09562957799999999,0.0973823945,-0.01799931608787874,NA,NA,NA
PBS,Resting,B_activation,4hr,Resting 4hr,Resting 4hr PBS,0.27917683928919595,0.28950916995562237,-0.03568913091081092,NA,NA,NA
