CellCondition,Timepoint,WellID,Protein,Dose,B-->B,B-->M14,M14-->M14,B-->M16,M14-->M16,M16-->M16,B-->NK,M14-->NK,M16-->NK,NK-->NK,B-->Negs,M14-->Negs,M16-->Negs,NK-->Negs,Negs-->Negs,B-->T0,M14-->T0,M16-->T0,NK-->T0,Negs-->T0,T0-->T0,B-->T4,M14-->T4,M16-->T4,NK-->T4,Negs-->T4,T0-->T4,T4-->T4,B-->T8,M14-->T8,M16-->T8,NK-->T8,Negs-->T8,T0-->T8,T4-->T8,T8-->T8
Activated,24,105,IFNGR1,80,0.980624065,0.49690348,5.694925513,1.550338857,1.194097285,0,0.8036384,0.407221005,0.423509845,1.062996379,0.722144809,1.390520454,0.876449256,0.65457792,1.920622921,0.649231538,0.391342808,0.282636472,1.052546527,0.789909098,1.945203956,1.155973031,0.269230515,0.675437959,1.007648025,0.553831125,0.845200441,1.374977684,0.918257654,0.351028599,1.149293635,1.009826239,0.657006622,1.024734747,1.226248512,1.266635054
Activated,24,145,IFNGR1,80,1.235760514,0.531193282,7.827520459,0.519120708,0.928079172,33.25617033,0.981687669,0.406968599,0.656236866,1.064726891,0.879956548,1.713868859,1.237438896,0.732543478,2.296527426,0.971775629,0.743009668,0.704766524,1.112560514,0.641027949,1.19483596,1.189417361,0.42885969,0.811061033,0.884458832,0.631817979,0.892572337,1.284355479,1.065158785,0.494975558,0.689757607,0.949518033,0.623302555,1.016255925,1.154773838,1.071496473
Activated,24,232,IFNGR1,80,1.681781069,0.410289585,5.65080655,0.610046736,1.004587831,0,0.925899336,0.427990082,0.58333463,0.838759261,0.66550553,1.210071706,1.120267642,0.775569906,1.629480207,1.022152775,0.36068978,0.327737874,0.925035301,0.692718688,1.412062117,1.268921323,0.509573538,0.432953678,0.853098076,0.590391379,0.990986062,1.392553579,1.184390788,0.408539368,0.51399141,0.910129761,0.591382162,0.868898378,1.158004363,1.181805068
Activated,24,335,IFNGR1,80,0.944441332,0.522938125,6.721899187,0.438593266,3.510279673,0,1.010144036,0.550781409,0.544436001,0.939673706,0.661257936,0.928486944,0.856604084,0.729630955,1.45008746,0.920588991,0.613994231,1.742951365,1.084145996,0.507121515,0.984949079,1.118264988,0.326048449,0.451208983,0.998744395,0.61662661,0.82564977,1.4018911,1.056135376,0.269257932,0.354874509,0.951560201,0.624209727,0.945407872,1.197761279,1.216188436
Activated,24,19,IL1RAP,200,1.364875924,0.701167102,6.675710884,0.496510591,2.022804324,6.588987614,0.876489161,0.561741245,1.087982944,0.944272253,0.665396676,1.150439199,1.498954603,0.699572311,2.739297264,1.186549273,0.512702267,0.238578891,0.687612804,0.888140398,1.658618745,1.10537553,0.480136029,0.431440691,0.948788557,0.69597367,0.882638517,1.233597714,0.996338626,0.580786616,0.291050307,1.029827953,0.696517679,0.966536755,1.155713344,1.130308636
Activated,24,121,IL1RAP,200,1.272031817,0.470816971,6.055291955,0.954023863,1.784148522,3.270938958,0.821399183,0.705418254,0.629156821,0.887455951,0.714797335,0.724080417,1.378537718,0.569599177,2.209177262,0.692616856,0.513795777,1.163596318,0.863285671,0.653863792,1.689530953,1.144410713,0.526075594,0.604594339,1.038323118,0.675439122,0.829582724,1.277166917,1.08585493,0.387677132,0.615975888,0.981269042,0.701150337,0.963190543,1.224888758,1.17234692
Activated,24,161,IL1RAP,200,1.573561364,0.608761619,7.601314355,0.424119636,1.312628853,4.420076748,0.979292075,0.447175994,0.501932238,1.040215304,0.729729086,1.025856451,1.285363565,0.656831208,1.658672048,0.642265056,0.319464307,0.239054923,1.017991708,0.677795191,1.396334056,1.112878475,0.396330719,0.381309438,0.990498763,0.706893387,0.793973791,1.432973287,1.086437878,0.377892311,0.363569862,0.799179639,0.645687129,0.904510451,1.240010062,1.130292492
Activated,24,311,IL1RAP,200,1.107289593,0.498329399,6.039852988,0.639567143,0,8.681183427,0.866760318,0.373342561,1.129439681,0.78369284,0.800062294,1.393812228,0.556906107,0.664167359,1.036055512,0.871101836,0.579031786,0.4379232,0.721679559,0.674236473,0.972007577,1.168188965,0.462930832,0.826779374,0.904063962,0.666771937,1.042674285,1.296814295,0.98447012,0.399917902,0.694168007,0.888074631,0.663519834,0.903448332,1.224002363,1.123468146
Activated,24,348,IL1RAP,200,1.508224773,0.408137239,14.28122507,0.5768062,0.535159543,28.23603685,0.851612132,0.529847786,0.183919595,0.843383155,0.740348875,1.411948948,1.761756119,0.70819973,2.512521461,0.845982427,0.428127635,0.352950461,1.08512561,0.679534503,2.117702764,1.034421966,0.598958367,0.762333393,0.964223626,0.677028298,0.991033411,1.23559634,0.876818747,0.500011353,0.706648698,0.830560628,0.767035768,0.981456525,1.119273393,1.212181982
Activated,24,56,IL1RAP,80,0.95816333,0.305713358,6.287775145,0.562741685,1.376545394,5.067750257,0.725327683,0.372438081,0.699847788,0.694286255,0.706564174,0.843602066,1.193050983,0.659033337,1.692145114,0.931359301,0.523064384,0.673981321,0.868706411,0.916753323,0.87643695,1.213744255,0.342884784,0.414202009,0.833494469,0.711473061,0.991556262,1.352276752,1.242945958,0.376858883,0.576126028,0.841084375,0.693228831,0.992429719,1.239996127,1.232408339
Activated,24,98,IL1RAP,80,1.279209794,0.665706217,5.656742922,0.278622407,1.032656474,0,0.967049602,0.545417152,0.334262797,0.997632091,0.780623123,1.020045008,0.636508085,0.616337054,1.486100055,0.736086594,0.505213539,0,0.806766047,0.700657139,0.678627345,1.275900155,0.367674577,0.485330442,0.969196104,0.7147467,1.002003163,1.339869318,1.220570637,0.343429332,0.406430851,0.879100935,0.740889572,0.864958024,1.245607258,1.141921542
Activated,24,201,IL1RAP,80,1.420622014,0.522228656,8.226491877,0.593441654,1.429737893,0,0.897763869,0.671494876,0.626514358,0.960186049,0.788193405,1.217269104,0.863154456,0.693433074,1.88130259,0.862395945,0.541070533,1.065744989,0.964199849,0.50086715,1.097032915,1.142089376,0.43380401,0.773085069,0.956504188,0.681755971,1.016283969,1.333320558,1.039089322,0.438788869,0.59135023,0.954644736,0.711056754,0.977793641,1.096264383,1.216766722
Activated,24,224,IL1RAP,80,1.006199577,0.508026185,6.733135776,0.134188464,1.422775715,18.03876352,0.871758003,0.577693156,0.732432394,0.951652298,0.884065175,1.30560595,0.424441495,0.689348135,1.557949957,0.972031859,0.545043433,0.314107823,1.122334215,0.620824873,0.875126272,1.127977448,0.547452812,0.854267025,1.009363069,0.758790122,0.818141305,1.190916863,1.023565147,0.592311425,0.847865144,0.92458612,0.79229079,0.953321008,1.188803728,1.070302666
Activated,24,327,IL1RAP,80,1.122114715,0.62238231,8.927043447,0.192060713,1.58400588,0,0.951573532,0.672002495,0.681368383,0.712339673,0.876334255,1.41108314,0.977097427,0.71061631,2.611288989,0.76780734,1.079949587,0.348409457,1.013554783,0.885702259,1.295672356,0.990716649,0.563507515,0.599929342,0.881714336,0.647406527,0.935793035,1.195173769,1.110027337,0.573459082,0.799495872,0.858962507,0.71063732,1.081157065,1.172583435,1.169985574
Activated,24,131,JAG1,200,1.634281522,0.740835654,4.165199842,0.80818435,1.255538708,2.348020442,0.935670811,0.615277359,1.047090197,0.784689695,0.751269959,1.0155464,1.091333445,0.741925232,1.341459804,1.050554762,0.572001128,0.651131719,0.949285069,0.839134539,0.947971179,1.221278579,0.498130987,0.575381247,1.013197331,0.769876316,0.921899365,1.347303613,1.170463943,0.568806649,0.663522427,0.816872898,0.669752685,1.047789267,1.155233423,1.090298032
Activated,24,137,JAG1,200,1.109575561,0.519641939,4.871231831,0.863831991,1.150731632,0,0.922095133,0.598721805,1.040239836,0.820579512,0.671902085,1.125858025,0.252663487,0.712428193,2.002336575,0.800614212,0.785420003,0,0.635267602,0.81688195,0.639856739,1.100821616,0.487397681,1.204777415,1.005713674,0.711894253,0.936201523,1.237771995,0.999626037,0.507754143,0.808673702,0.895790776,0.663523924,1.029958076,1.238748952,1.192897743
Activated,24,227,JAG1,200,1.511441629,0.538780165,3.261278016,0.946293889,0.940416288,0,0.858371025,0.526173915,0.808633639,0.716852957,0.712264218,1.04659232,1.318706323,0.834718595,1.588119443,0.805193342,0.571565815,0.184044192,0.861244441,0.569943306,1.342299621,1.381066171,0.497657906,0.455435562,0.839109264,0.65295421,0.877572575,1.294414797,1.315485402,0.526114447,0.410688126,0.903472097,0.616032188,1.019232078,1.286831944,1.264834021
Activated,24,317,JAG1,200,1.686722445,0.636940371,4.349375193,0.34151737,1.954820284,26.55297553,0.723973731,0.548144489,0.446737759,1.06728516,0.634782679,1.014747107,1.667376799,0.662041514,1.909761558,0.852582371,0.640823671,0.502183934,1.182851749,0.807278413,1.51961096,1.21773856,0.524004299,0.604335147,0.901524846,0.799455391,0.876262152,1.234841913,1.207224192,0.650229157,1.010472642,0.884030744,0.761423655,1.06169965,1.132862221,1.12796946
Activated,24,337,JAG1,200,1.501210225,0.585069614,3.602162817,0.981775352,0.368573471,6.184842633,0.925557389,0.533532106,0.921625045,0.975355744,0.600234894,0.856838327,0.653552959,0.688673795,1.243098153,0.817526532,0.619025805,0.916548969,1.040595575,0.48425912,1.629911178,1.182913416,0.425509928,0.545436845,1.036551415,0.715214926,0.955261244,1.170341824,1.128438413,0.541631265,0.738467994,0.986747551,0.735320281,1.105580349,1.162230124,1.158246429
Activated,24,30,JAG1,80,1.385475966,0.55541476,5.690409359,0.502637792,1.03677422,3.48495536,0.712070206,0.622234774,0.340484144,0.997970768,0.834541946,1.053907257,0,0.803920896,2.449929697,0.476984827,0.63248188,0.177165793,1.29819762,0.825155747,1.801326841,1.071256062,0.451213053,0.688124482,0.92842192,0.720692815,1.006160598,1.178192065,1.101379617,0.523577902,0.761316183,1.021054671,0.725288767,1.118876491,1.168770399,1.193073661
Activated,24,55,JAG1,80,1.096819456,0.398221598,4.215979296,0.271568279,1.698921727,0,0.859636529,0.551575004,0.698560651,0.718187225,0.580886474,1.00248431,0.793518659,0.618300491,1.685636232,0.872047939,0.477670651,1.114403694,1.181894115,0.838410949,1.431409366,1.21921182,0.565968177,0.656498672,0.954055451,0.795514095,0.89376484,1.289727843,1.086525619,0.522189663,0.520158674,0.858451257,0.736633221,1.023738586,1.252653706,1.144300719
Activated,24,173,JAG1,80,1.73325935,0.503106279,4.061881818,1.201692892,0.229867524,0,0.931638266,0.511584866,0.425662311,0.960140551,0.73938888,1.057774791,0.965891811,0.805082755,1.894116532,0.909389216,0.579846007,0.223137169,0.912681352,0.765752066,1.632318747,1.142707257,0.468093867,0.389475785,0.846304526,0.725249478,0.964040288,1.37455287,1.067050608,0.472760071,0.623753848,0.856684483,0.74595632,1.016175564,1.278772017,1.182056086
Activated,24,228,JAG1,80,1.128129641,0.450960162,4.041934502,1.090055265,1.63402596,0,0.929002741,0.42615184,0.882933343,0.892287975,0.52895382,0.797474846,0.528725823,0.706691402,1.465672365,0.980791636,0.240740473,0.332522778,0.845534693,0.642650172,1.322742543,1.195673052,0.413236303,0.660182335,0.965792413,0.679836372,1.12462,1.331629207,1.113375978,0.426852371,0.581513264,0.903628327,0.647071861,0.992392189,1.328869434,1.156991859
Activated,24,285,JAG1,80,1.933037361,0.51476069,4.878116857,0.694579641,0.832337937,0,0.856127103,0.697629439,0.802898331,0.989638886,0.67671602,1.061933929,1.51105223,0.6425616,1.997972238,1.033697937,0.360353366,0.881298992,0.825568402,0.65419673,0.826693015,1.191490493,0.546389783,0.337586365,0.901557012,0.696963478,1.010905679,1.315658802,1.204170735,0.506652607,0.564651364,0.897040514,0.628719219,1.208722973,1.206941938,1.023875919
Activated,24,25,L1CAM,200,1.180052117,0.612475831,3.899214551,0.594508464,0.665849479,5.457782618,0.91418884,0.618754576,0.362268487,0.913752289,0.634205372,1.076227298,0.529292114,0.737783676,1.411585884,0.962788043,0.629021521,0.552419369,1.124474972,0.642879138,1.789252115,1.099610791,0.424297247,0.44037664,1.027570067,0.61432999,1.097194351,1.222841041,1.148476013,0.450672047,0.808069757,0.985896186,0.686636002,1.152852996,1.17505812,1.087353096
Activated,24,158,L1CAM,200,1.389486828,0.503873539,5.738348189,1.046451952,0.624249247,0,0.86429645,0.380647782,0.690149509,1.00999611,0.870791829,1.103125382,0.200006798,0.722713641,1.754093109,0.918314979,0.493029508,1.340861904,0.944800594,0.614306595,1.270808711,1.085949738,0.483555762,0.894265785,0.891005672,0.626602564,0.946332881,1.294880684,1.042967423,0.490726099,1.020967062,0.935865445,0.640698195,1.048789334,1.202315778,1.241651415
Activated,24,182,L1CAM,200,1.441818746,0.486107465,6.941405519,0.460451793,1.782394038,0,0.875990513,0.603470775,0.881929432,1.15173372,0.680930499,0.714233031,0.434916899,0.746773878,1.431569043,0.626187213,0.474251185,0.269532757,1.016858768,0.945052242,1.434320658,0.989319937,0.51133592,0.606968682,1.03285426,0.742300291,0.973890488,1.208276698,1.04676041,0.406385841,0.425457457,1.025977906,0.69151787,0.959536615,1.210626626,1.1207765
Activated,24,334,L1CAM,200,1.276263941,0.358153353,5.889098757,0.741178467,1.16996762,10.33038076,0.943646731,0.620653554,0.708638924,0.777774429,0.689257033,0.952775732,0.814128081,0.547302567,1.636098026,0.933495911,0.409318118,1.355297767,0.818137067,0.560751484,0.622330607,1.177711289,0.341556812,0.376977518,0.930950579,0.700289736,0.918499993,1.302676186,1.163359164,0.447463394,0.296320203,0.839092087,0.616512086,1.09629836,1.214802982,1.223964122
Activated,24,372,L1CAM,200,1.111453093,0.455351185,7.684168505,0.625803501,0,116.5132336,1.076515171,0.525221092,0.681726367,0.885519036,0.822597054,0.549858035,0.503791497,0.893158011,1.437706868,0.975089176,0.347926587,0.33870126,1.046370703,0.720539002,1.370558589,1.115719829,0.447596275,1.493925231,0.929048943,0.719782035,0.982714936,1.257194374,1.016249151,0.467978942,0.697895095,1.015412615,0.675948708,1.06577778,1.134027879,1.085014058
Activated,24,73,L1CAM,80,1.269060276,0.453614637,6.284624603,0,0.654648396,9.137800529,0.942858808,0.397157773,0.554366058,0.893263651,0.673884272,1.71166605,0.356597094,0.692281517,1.725582035,0.859576827,0.349145811,0,1.017076928,0.665647908,1.507534025,1.211022547,0.30606938,0.254298716,0.933062872,0.781999564,0.851731166,1.327071296,1.041214904,0.289022082,0.44825184,1.027942541,0.638485548,1.039944269,1.224999926,1.151665943
Activated,24,114,L1CAM,80,1.506345721,0.551015237,6.262506357,1.099431345,0.25763861,0,0.83543927,0.516998636,0.849518847,0.816543569,0.62620326,0.638461895,0.493127294,0.814923057,1.576817291,0.782395836,0.244460165,0.836172369,0.822515508,0.646152303,1.057868538,1.220825892,0.469626844,0.664229799,0.994072834,0.59166688,1.022554717,1.357459494,1.169925971,0.403277845,0.564669078,0.896490762,0.523617721,0.987376595,1.237748719,1.215706193
Activated,24,246,L1CAM,80,1.374763585,0.530161489,5.828664645,0,1.288405589,0,0.979734596,0.493619473,0.276191848,1.018477122,0.68140456,1.082260695,0.42125261,0.574959377,2.15388291,0.813776933,0.545219493,0.305063288,0.891188305,0.668486509,0.839116147,1.106574918,0.385353937,0.52270231,0.951234763,0.671967909,0.917954788,1.381450094,1.092760798,0.402378976,0.558969809,0.93692773,0.675948419,1.031583242,1.235024936,1.022007022
Activated,24,272,L1CAM,80,1.573866447,0.581094081,5.819621954,0.421647534,2.451933561,21.34976296,1.021701374,0.43815061,0.915627909,1.073340666,0.573454292,1.464018583,0.944272148,0.627703923,2.19260604,1.13396051,0.248834842,0.361113977,0.929226344,0.958295992,1.17272658,1.12627494,0.396255513,0.52080338,0.932515885,0.716947372,0.924941647,1.141014902,1.156263467,0.419099755,0.951974205,1.017281361,0.705251656,0.958061499,1.207561508,1.124872184
Activated,24,321,L1CAM,80,1.662723337,0.309547409,7.67358727,1.067382292,0.547107048,5.929113594,0.898979479,0.651022978,0.641388389,0.971360528,0.644928879,1.234129998,1.044884773,0.757311454,1.384729263,0.732315346,0.305527313,0.662212687,0.895444828,0.700208497,0.961498421,1.197843987,0.289380995,0.871134002,0.96120597,0.55267026,0.843227545,1.337934828,1.136108199,0.358621998,0.777292331,0.85485861,0.684909226,0.911551915,1.190254703,1.135065351
Activated,24,87,MCAM,200,1.397487173,0.610934418,7.320172037,0.852227844,0,10.26433242,0.864026526,0.494798323,0.743316938,1.076582572,0.681646354,0.969017989,1.39149642,0.725534236,1.841125088,0.720157447,0.38317378,0,0.849815563,0.811570622,1.487879473,1.097104419,0.360854827,0.660682734,0.877157766,0.839932294,0.943873363,1.299932579,0.984194507,0.474130943,0.798232622,0.820844962,0.86570683,0.989310528,1.194293015,1.164557858
Activated,24,143,MCAM,200,1.302584818,0.521210446,5.727925256,1.045983853,2.066517978,2.654184028,0.831972427,0.639217529,0.293212505,1.079723838,0.641783603,1.463021577,1.00216978,0.581235408,2.033902091,0.830163438,0.66303057,1.344599824,0.957260174,1.015391018,1.059596695,0.937089306,0.426814778,0.640741827,1.077488366,0.759397721,1.069969349,1.235533091,1.157411039,0.404929592,0.650101806,0.943490335,0.743618099,1.130085399,1.145763964,1.088731557
Activated,24,244,MCAM,200,1.418276005,0.353749485,6.710593633,0.495714738,1.015167929,0,1.05212924,0.524848725,0.612899005,0.930605836,0.668821472,0.906399936,0.357524419,0.722345255,1.574809943,0.981750249,0.453073553,0.753942709,0.81036019,0.523571325,1.177706881,1.158583956,0.295826515,0.589389052,1.030063983,0.669760286,0.986425191,1.301999657,1.159229556,0.327896618,0.698419796,0.921724085,0.710198701,1.120199115,1.160917829,1.220429941
Activated,24,350,MCAM,200,1.291883905,0.28636603,5.134620832,1.392316075,1.80033217,13.12986438,1.067889085,0.508496991,0.319696585,0.840697021,0.776087294,1.123940706,0.627315743,0.621158623,2.051399925,1.029192384,0.60836372,0.277300672,0.931767944,0.618277795,1.077604577,1.198401005,0.469770619,0.416360006,0.947166809,0.670670055,0.989892117,1.202834506,1.088926232,0.456460824,0.872514764,0.957645571,0.701193631,1.094302557,1.196727436,1.128055409
Activated,24,354,MCAM,200,1.581300059,0.297063284,5.007070319,0.678294499,1.345036537,0,0.941432638,0.252481261,0.838543825,0.844267674,0.753660554,1.120863781,1.462460361,0.628907869,2.005659924,1.012379849,0.451691374,1.375149295,0.82915714,0.96042173,1.231476981,1.120370054,0.270933949,0.824843355,1.005013917,0.589173825,0.911021019,1.262741394,1.095963525,0.437302519,0.816960616,0.920126291,0.66134907,1.043216707,1.209228485,1.145622932
Activated,24,94,MCAM,80,1.582869817,0.414075359,5.581552194,1.252643068,1.19469856,4.336981189,0.988494997,0.467730554,0.955096966,0.737463811,0.803476104,1.226094512,1.112738604,0.692360902,1.608095268,1.02634845,0.357987413,0.812226159,0.934097582,0.729374597,1.407045493,1.326285897,0.383751659,0.381668747,0.82417366,0.685472847,1.027504865,1.356120233,1.097978258,0.30411493,0.729053023,0.869026202,0.69858578,1.07278625,1.236208125,1.21054231
Activated,24,101,MCAM,80,1.143101633,0.49611382,5.805710191,0.13298289,0.294162726,58.66445222,0.812737884,0.459589029,0.673935173,0.825828659,0.741861804,0.82994308,0.313474172,0.532974687,1.42714501,0.814766208,0.261201575,0.434092141,0.887656687,0.82113002,1.387626464,1.127820729,0.459991648,0.809430681,0.894742667,0.729517423,0.990254871,1.282278127,1.090700032,0.378335795,0.773063188,0.966244405,0.684072403,1.153220688,1.247736853,1.227897554
Activated,24,180,MCAM,80,1.339348298,0.503560172,6.326433851,0.481666251,0.939005924,10.77815495,0.888186305,0.327583865,0.537156151,0.910197422,0.57699603,1.259832948,2.517709634,0.579121476,2.255044734,0.75868325,0.301846768,0.519701392,1.295030554,0.578979832,1.754128388,1.053684692,0.386738679,0.382052608,0.962907394,0.682577919,1.052675651,1.386319599,0.998651454,0.385014538,0.875521164,0.829041709,0.710188373,0.928749914,1.275583172,1.137912472
Activated,24,219,MCAM,80,1.512428529,0.529217742,5.85888743,0.344366864,0.336391065,0,0.803463937,0.631120596,0.884532902,0.790246532,0.526662657,1.079121178,0.587883432,0.584473668,1.783557461,1.23109228,0.495179688,0.828560542,0.876900308,0.51511039,1.451989019,1.072208501,0.441750141,1.001441809,0.963516173,0.630890678,1.064669803,1.482430735,1.013534293,0.41284358,0.71637633,0.970688705,0.636873718,0.935269097,1.248008921,1.060996761
Activated,24,383,MCAM,80,1.261633985,0.558407036,7.712852019,0.832171524,0.714325883,0,0.908230211,0.403248482,1.101732461,1.119502339,0.890327301,1.206704358,0.659377738,0.697930066,2.088526773,0.736784274,0.395279145,0.431983637,0.999833095,0.620284196,1.91233863,1.121194537,0.45970327,0.881385969,0.863260693,0.658845982,1.043728206,1.279715563,1.126861396,0.485085745,0.757327744,0.847031384,0.727628617,0.88529518,1.17248382,1.125003969
Activated,24,48,NRCAM,200,1.27296961,0.514994413,5.592650119,0.47061516,1.356981018,2.338369076,0.881542544,0.573351232,0.288168718,0.978565232,0.834074868,1.187648344,0.639553935,0.672557874,1.735213686,0.893129591,0.508791441,0.944199501,0.833901485,0.619782236,0.953135143,1.218407339,0.432859305,0.317515462,0.895619137,0.632980491,0.804862187,1.292350637,1.223948945,0.309344366,0.277875158,0.880557992,0.67314324,1.001803184,1.195422786,1.310046066
Activated,24,122,NRCAM,200,1.303834297,0.416474194,6.591540632,0.715995635,3.287256314,4.281361655,0.850637808,0.587071184,0.360458284,1.065547168,0.745433646,1.042481796,0.868322521,0.61409201,2.056946793,0.840787903,0.255219742,0.91410336,0.949180637,0.852810006,1.268592245,1.107311962,0.339678531,0.309680946,0.871576272,0.649612184,0.949283424,1.340339887,1.043583948,0.330045263,0.578988191,0.923474005,0.720220409,1.097113244,1.200547846,1.176663443
Activated,24,213,NRCAM,200,1.520882077,0.579069275,5.22540033,2.066210763,0.879751448,0,0.789838405,0.579576514,0.197866176,0.840055216,0.652487609,1.180719048,1.13815043,0.749808666,1.13815043,0.939974288,0.418089426,0.790531372,0.940331,0.707317543,1.155965685,1.195698176,0.438696432,0.149770019,0.972974648,0.673965083,0.985514981,1.367136599,1.182416207,0.415823634,0.528683441,0.864286113,0.6075222,0.998555005,1.211979622,1.079974446
Activated,24,300,NRCAM,200,1.592685628,0.692295103,7.642437427,0.516160159,0.747867091,0,0.894224836,0.328011882,0.256786445,1.058680957,0.689894351,1.487764018,1.09191252,0.638545333,1.991172624,0.661397693,0.438081141,0.428693688,1.015327156,0.879469289,1.695044081,1.198103763,0.319934088,1.205931452,0.85847347,0.761224663,0.876211862,1.296343766,1.07329359,0.45738252,0.81843468,0.848049093,0.686874576,1.03374464,1.180042759,1.026107883
Activated,24,328,NRCAM,200,1.258606776,0.48489318,5.810564546,0.580024604,0,6.014302741,0.897922705,0.411512679,0.485770606,1.063713071,0.782887967,1.071719164,0.421704032,0.885578467,2.040230859,0.817173904,0.256612836,0.319747741,0.791990558,0.605332117,0.815963855,1.219102619,0.30609771,0.81730171,0.965254276,0.710602221,0.915377915,1.263679607,1.093123293,0.424677687,0.825492533,0.909507158,0.783618955,0.843979708,1.162055925,1.131688104
Activated,24,13,NRCAM,80,1.420233329,0.374897449,6.567861706,0.649047808,1.497900115,8.232590306,0.9294832,0.551541077,0.426279107,1.327881802,0.696299915,1.155164779,1.756351898,0.785747162,2.398095861,0.569844122,0.565266786,0.832166731,1.03413952,0.908982121,1.184368504,1.164697119,0.440409389,0.393700434,1.0138437,0.735401706,0.917961738,1.242622521,1.116703165,0.492115257,0.445287388,0.971457394,0.612210692,0.876205214,1.197230558,1.0463537490000001
Activated,24,133,NRCAM,80,1.156517553,0.416254835,6.313198324,0.446505913,1.651708864,11.33917341,0.95623109,0.651869731,0.260183808,1.014911226,0.648839621,1.047350874,0.187244415,0.687428802,1.335734352,0.846044608,0.484595181,0.519812854,0.906482607,0.669528537,0.619563721,1.170919268,0.319482787,0.790848491,0.972650802,0.783559565,0.860434165,1.357121552,1.113806125,0.337105401,0.567222495,0.973540252,0.756819446,0.826887036,1.220583319,1.128163047
Activated,24,210,NRCAM,80,1.398402218,0.44930777,5.413610688,0.657914948,0.3302947,0,0.870437303,0.587947266,0.698045499,1.088087418,0.723307102,1.031481779,0.554834951,0.587247989,1.225856887,0.831265983,0.431712989,0.50572093,0.985373771,0.580159368,1.542343916,1.136899053,0.419202478,0.793260074,0.994982567,0.599459054,1.017084493,1.278952086,1.09280788,0.441750076,0.751178701,0.948653514,0.618383073,1.08001419,1.218613704,1.307135818
Activated,24,298,NRCAM,80,1.635914008,0.416343728,7.867559578,0.724172336,2.073413912,0,0.887151704,0.349598041,0.760096804,1.217518289,0.590041876,1.17367335,0,0.91267098,1.867597009,0.714625142,0.609065337,0.52969246,1.032662767,0.658732503,1.118354589,1.223096398,0.417446018,0.451789095,0.860381827,0.741753838,0.882778748,1.270551233,1.147382674,0.431329852,0.418737838,0.981827565,0.748200973,1.140351807,1.110023983,1.110815438
Activated,24,356,NRCAM,80,1.2837642950000001,0.425452654,7.52773513,0.815363809,0,0,0.811675258,0.331107147,0.310226516,1.065849672,0.575086286,1.086445325,0.814344604,0.60082151,1.294680679,0.879913444,0.450673616,0.814344604,1.279361225,0.753268759,2.050564954,1.275999363,0.375206038,0.632779913,0.896986072,0.661812287,0.895719142,1.223501486,1.110459257,0.378161205,0.637763762,1.033784689,0.682108274,1.209359534,1.203303946,1.018736301
Activated,24,16,OLR1,200,1.307041,0.501828937,4.599784635,0.802306758,1.870242104,6.834464974,0.869495008,0.515928856,0.589178015,1.023950757,0.773652945,1.093266524,0.848026444,0.725208821,1.548895359,1.03153726,0.561072631,0.76887731,1.025169746,0.966750147,1.537754619,1.201711253,0.451637412,0.775338463,1.063803772,0.716978041,1.009980367,1.229957997,1.065651091,0.530147368,0.435898947,0.95196321800000006,0.740387182,0.988037614,1.105845361,1.114802977
Activated,24,38,OLR1,200,1.282217653,0.543300464,6.32301712,0.560785997,2.376158928,3.678949512,0.763355632,0.393763479,1.161246649,0.985084742,0.658032123,0.975873363,1.233405039,0.608312009,1.705735003,1.140507624,0.715933599,0.831347033,1.02777869,0.673567297,1.753386469,1.1487024240000001,0.620077468,0.619387726,0.993829377,0.752753003,0.816465639,1.147080898,1.167853367,0.516999209,0.457404227,0.879803028,0.656527093,1.102522396,1.225719406,1.19425155
Activated,24,163,OLR1,200,1.511035802,0.688094051,5.661537885,1.104978619,1.809902557,3.471580335,0.801211694,0.482086559,0.346759459,0.877448735,0.653107021,1.145245294,1.34035868,0.604948209,2.376691229,0.892398191,0.46983404,0.514965881,1.23449915,0.640660216,0.611110406,1.164830205,0.413476349,0.933047541,0.916443366,0.696473061,1.024204616,1.268910067,1.164661967,0.370934093,0.406565693,0.947564129,0.710738177,0.882018795,1.251159762,1.09809679
Activated,24,282,OLR1,200,1.089421625,0.367029162,6.499500684,0.971819353,0.815180672,0,0.943751278,0.860960746,0.994756704,1.074499429,0.673699416,1.586434107,0.654632452,0.707109781,2.481796848,0.713508927,0.581879806,0.462210186,1.131661351,0.613304645,2.078545198,1.049271971,0.418461841,0.715940229,0.951566831,0.75222741,0.974629166,1.298833261,1.057295636,0.469996195,1.170159493,0.873137643,0.684446448,1.044081703,1.15780453,1.147930453
Activated,24,308,OLR1,200,1.671370742,0.66640751,4.978776325,0.297057391,0.57702741,5.015699795,0.892420313,0.535811166,0.821900387,0.867945226,0.76654208,1.240825859,0.392205097,0.674823475,1.748114145,0.744233721,0.642514461,1.396233348,0.945684099,0.829761532,1.492504683,1.199737294,0.55270153,0.693397161,1.000972493,0.685502414,0.805180674,1.244209805,1.064286677,0.518438449,0.667618744,0.932936417,0.72216604,0.916844014,1.217417444,0.994782309
