Interaction,B + B,B + M14,B + M16,B + DC,B + T4,B + T8,B + NK,M14 + B,M14 + M14,M14 + M16,M14 + DC,M14 + T4,M14 + T8,M14 + NK,M16 + B,M16 + M14,M16 + M16,M16 + DC,M16 + T4,M16 + T8,M16 + NK,DC + B,DC + M14,DC + M16,DC + DC,DC + T4,DC + T8,DC + NK,T4 + B,T4 + M14,T4 + M16,T4 + DC,T4 + T4,T4 + T8,T4 + NK,T8 + B,T8 + M14,T8 + M16,T8 + DC,T8 + T4,T8 + T8,T8 + NK,NK + B,NK + M14,NK + M16,NK + DC,NK + T4,NK + T8,NK + NK,Pair_label
Q15223 + Q15223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66085506521992,0.0,3.6922566758356794,2.3349644531677,1.633824528676186,2.2031959307447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6922566758356794,0.0,1.2515773289545677,0.8015566321709144,0.5646017126414478,0.7572623844863742,0.0,2.3349644531677,0.0,0.8015566321709144,0.5146785388855051,0.3630361727304816,0.48636329828633507,0.0,1.633824528676186,0.0,0.5646017126414478,0.3630361727304816,0.2562666576134305,0.3431116990295848,0.0,2.2031959307447266,0.0,0.7572623844863742,0.48636329828633507,0.3431116990295848,0.4596177878325989,PVRL1 + PVRL1
P01375 + P20333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802989569515603,3.8025176535363343,3.8029045075865966,3.802975074420992,3.8026384855887567,3.8028332099184396,3.8027407858562015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNF + TNFRSF1B
O95971 + Q92956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029569889907484992,0.022887941473944018,0.02600654151560633,0.026984977883191874,0.028399469131779043,0.029046402867603405,0.02808913078312969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454590798308828,0.7090786761992272,0.8226243486124369,0.8572765334643702,0.9061975616731193,0.9280448466909483,0.8955949761806519,0.621138006220793,0.47132755483819366,0.5425806316240909,0.5645309805085379,0.5957819131902973,0.6098577070562925,0.5889791761569771,30.746712538406562,5.62354924332441,10.48594784172646,13.581890127233477,21.726515441972957,27.29214465578615,19.398987981413605,53.74197299707052,5.966330991918127,11.283072624041196,14.797973031824,25.20036564958619,35.942703919956145,21.94721711633953,CD160 + TNFRSF14
P06734 + P20023,146.27682070167606,1.6440071754408478,1.1617388957602657,1.8802903863593485,0.9234932788640293,0.11081963502833503,0.45254217132747954,15.848499107445718,1.4970976637454712,1.0609850004864327,1.709751103581974,0.8445608146062753,0.10179841671244105,0.41494701041587057,0.24821287596807906,0.12257116140873658,0.10048370751759905,0.13122944234096523,0.08664299908944173,0.014432776542678605,0.05080400329923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06707707466807733,0.03406278987742928,0.02821488469039024,0.036336865685473896,0.024505888714032587,0.004280249116749846,0.01468238566423774,1.1469894004123944,0.4889543561008567,0.38291007954493783,0.5326164625568486,0.3206234747494683,0.045989643830571136,0.17428740032999057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR2 + FCER2
P06734 + P19022,0.0,0.0,0.0,0.0,0.04136339423251911,0.010161958668589932,0.0,0.0,0.0,0.0,0.0,0.01216955756942184,0.002990941359257704,0.0,0.0,0.0,0.0,0.0,0.00023976593580954386,5.8943578292058874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.498900969376109e-05,1.597683792198268e-05,0.0,0.0,0.0,0.0,0.0,0.0010917322236956295,0.0002683836088976932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CDH2 + FCER2
P16109 + Q14242,2.9096659041131137,2.837710232441209,3.0166355638197615,3.0225462907861527,2.9834355746820123,3.0127941303802857,3.0248196149386075,24.380359161100458,18.890592067449408,28.122817287071143,28.196966309013717,27.560285990188074,28.071209563118863,28.223913760587948,8.109252062558278,7.793577186413597,8.48270353342076,8.500368510720065,8.37805273746045,8.471070548578467,8.507087836719833,0.5852271516805665,0.5731008479963542,0.6048971634554619,0.6060516254900676,0.5985530045136258,0.6041510266314702,0.6064977310122117,0.9443036634485971,0.9242134604602281,0.9764730249091116,0.9783441720233412,0.9661563384348995,0.9752626656161425,0.979066700857544,0.25164904808598365,0.24655962160228917,0.2600029853614956,0.2604973594365845,0.257294517048706,0.2596837178508622,0.26068852117977315,0.1344137306050719,0.13171820047969796,0.13885655076296644,0.13912022952614223,0.13741350791111273,0.13868631329374637,0.13922221096730425,SELP + SELPLG
Q96RJ3 + Q9Y275,75.9747625811784,0.0,0.0,0.0,0.0,1.8737312434464926,0.0,6.29856297321129,0.0,0.0,0.0,0.0,1.8734196026117025,0.0,2.309917892986334,0.0,0.0,0.0,0.0,1.8704192996030933,0.0,51.16767687209682,0.0,0.0,0.0,0.0,1.8737212813350297,0.0,2.4314354258675053,0.0,0.0,0.0,0.0,1.8711366143239128,0.0,3.286978018565293,0.0,0.0,0.0,0.0,1.8727143864970568,0.0,7.8166052482982025,0.0,0.0,0.0,0.0,1.8735042453610697,0.0,TNFRSF13C + TNFSF13B
O14836 + Q9Y275,75.96923966058388,0.0,0.0,3.061038336900232,0.3840649447002349,0.0,0.0,6.298463810447082,0.0,0.0,3.0595706959550517,0.3839676499331448,0.0,0.0,2.309883198991578,0.0,0.0,2.3049661029596535,0.3837492643277284,0.0,0.0,51.16600454825033,0.0,0.0,3.0610031380625564,0.38406090928456393,0.0,0.0,2.4313988553185695,0.0,0.0,2.4252388242413163,0.38376847015210713,0.0,0.0,3.2869280855198184,0.0,0.0,3.0410049215609973,0.38385821539177,0.0,0.0,7.81647989652177,0.0,0.0,3.0600605499204208,0.3839892037550454,0.0,0.0,TNFRSF13B + TNFSF13B
Q02223 + Q9Y275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNFRSF17 + TNFSF13B
Q06481 + Q9HCM2,0.06537243637096068,0.3744631797470426,0.9201285072613317,0.0,0.07870221620291495,0.04459763491609792,0.08293892323001018,0.04892039741032761,0.27793322213036653,0.6747106608263991,0.0,0.05887365468387884,0.03339333210958095,0.062035645310714926,0.04193800171721129,0.23742791138077202,0.573484800266737,0.0,0.05046250955280129,0.028634340394626534,0.05317004263559433,0.3429825125390309,2.1931684961865585,6.817495051681167,0.0,0.41476060001161486,0.23237935411951938,0.4377091663347059,0.1691272057968174,1.0169841897270473,2.718231970246107,0.0,0.20403619501694337,0.1150079298735367,0.21516190182918038,0.033300355933469916,0.1877042083616569,0.4506060019982865,0.0,0.040061048456744075,0.022743956101829,0.042207800150318775,0.077864595208613,0.44877369406402323,1.1131777549963502,0.0,0.09376732085125283,0.05309710212930874,0.09882361911763837,APLP2 + PLX4
P05067 + Q9HCM2,0.050492203920548206,0.10117570306400836,0.10122222191563424,1.1021424167972782,0.037528876088643415,0.005567354133802382,0.006633247172132428,0.03675917379450766,0.07363762432258625,0.07367146348630627,0.7988666453018141,0.027323575836319947,0.004054122746026678,0.004830272961108051,0.031154181311059403,0.062402514440620394,0.06243118436530182,0.6758485501662079,0.023157979288647823,0.0034363010613489564,0.004094161209565073,0.5102962458626621,1.0310069458626927,1.031488791708064,13.016438897591371,0.37848114538184774,0.05585448769765122,0.06655966849591266,0.15882649432354157,0.3189213458745428,0.31906858808191885,3.5908740892262614,0.11798569085562605,0.017479519282467493,0.020826982854501352,0.0243947972584877,0.04885675326571004,0.04887919382993999,0.5280761146186137,0.0181341279192182,0.0026910696402282497,0.0032062501527079235,0.06144563689061755,0.12315060306177372,0.12320724971068131,1.3459489151257316,0.04566758354863509,0.0067737785509507376,0.008070684163506314,APP + PLX4
P16410 + P33681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716592378489525,0.0,0.0,0.0,0.02531115595302591,0.0,0.1851683072122765,0.4863757732669738,0.0,0.0,0.0,0.013987564542585096,0.0,0.09929315668295358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930282704719975,0.0,0.0,0.0,0.02396498050616458,0.0,0.17481993317292854,0.9028475383443211,0.0,0.0,0.0,0.02237401955752638,0.0,0.1626209902305371,0.4187343645131345,0.0,0.0,0.0,0.01239221672561941,0.0,0.08750650599605891,CD80 + CTLA4
P16410 + P42081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415262509733328,1.3747969859777847,1.9943307373109391,2.043796020899986,0.0,0.03017431545262106,0.0,0.12746833353754106,0.4844707762315874,0.6846904805516019,0.7004146981911248,0.0,0.011494569492089823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058643065806308,1.2193582930604077,1.7605203087840628,1.80358930929631,0.0,0.02711069481212114,0.0,0.2683950266021444,1.0591872102708209,1.5219575646817987,1.5586713519762583,0.0,0.023872076960223865,0.0,0.10800477408734643,0.4083992470679494,0.575954661270476,0.5890977319414681,0.0,0.009758841753971126,0.0,CD86 + CTLA4
Q9BX67 + Q9BX67,22.598312217232344,5.441803459100257,11.18940257336736,0.7028946688402105,7.454168818112281,8.693686348709363,0.6686404646934054,5.441803459100257,4.9253770016773295,5.405443420384358,0.6962076736250489,5.3169305787418315,5.366667447271386,0.6623329822499122,11.18940257336736,5.405443420384361,10.463184205572691,0.7008145449843548,7.370533754472929,8.54394034611429,0.6666709769709644,0.7028946688402122,0.6962076736250489,0.7008145449843548,0.5296685391601451,0.6987024189158753,0.6996199580297304,0.5142157761660637,7.454168818112281,5.3169305787418315,7.370533754472929,0.6987024189158748,6.851271575987665,7.206613021636061,0.6646780910575014,8.693686348709363,5.366667447271386,8.54394034611429,0.6996199580297304,7.206613021636061,8.045099167401137,0.6655429835328217,0.6686404646934054,0.6623329822499122,0.6666709769709644,0.5142157761660637,0.6646780910575014,0.6655429835328217,0.5002541885633284,JAM3 + JAM3
P11215 + Q9BX67,23.644341561019818,23.73952141109021,23.737220217359322,23.721871426787516,20.951357052253858,23.73476182713091,23.740208102638007,5.442511340170654,5.458584625389449,5.458066705594888,5.454819984965695,5.392685976133951,5.457522797574882,5.458740855890483,11.203942485443982,11.240091916185293,11.239018221563128,11.2321575568115,11.038545475529896,11.237884592889998,11.240414697884262,0.7026660105749087,0.7046055743094257,0.7045390884909466,0.7041286710393138,0.697921806423853,0.704469570872277,0.704625685546489,7.457367944129665,7.480064660585867,7.479353266179714,7.474864012946,7.378022689677344,7.47860477868403,7.480278998482845,8.69944498372373,8.726429741845095,8.72559860431204,8.720332073112331,8.59707124483448,8.72472311981005,8.72667997420831,0.6684213360125426,0.6702655022929775,0.6702022592864978,0.6698119027397809,0.6639173466495016,0.6701361344327665,0.6702846329981185,ITGAMB2 + JAM3
P15151 + Q8N109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12076543357215996,0.0268132895208808,0.0,0.003865640409166815,0.0,0.07267835351643015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549900353528159,0.012338687029597395,0.0,0.0017794473405103872,0.0,0.03342252348618757,0.0,0.38195137958857117,0.08436995538738756,0.0,0.012147985517039217,0.0,0.22926582766331194,0.0,0.35809280171638136,0.07913591015108068,0.0,0.01139565050553415,0.0,0.21499470712586088,KIR2DL5A + PVR
P07333 + P09603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06201654259452205,0.2853585583942073,0.0,0.04828489295854688,0.13632941226222872,0.12340091555293542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797365659827185,0.3746950169575123,0.0,0.06200169890976026,0.1765108835528033,0.1595774240824448,0.0,0.06745189817905484,0.3124032490895039,0.0,0.052495482773371904,0.14860294166879706,0.13445934066132237,0.0,0.1069710997810458,0.5182409709783005,0.0,0.08303233026349588,0.23912397870919255,0.2158106126864392,0.0,0.0017561279567370747,0.007493606754580551,0.0,0.0013743251782383226,0.003758529261372434,0.0034175512880043613,CSF1 + CSF1R
P29323 + P98172,2.725303411544248,1.0723638710084606,0.0,2.723370340523357,2.722439792987717,2.722741248899697,2.7231650522715194,0.843136895090149,0.8298530061442353,0.0,0.8427630512034772,0.8426387119532839,0.8426761706046553,0.8427332948951292,11.790487715764176,1.0745431306379585,0.0,6.952628296159883,5.822154473162598,6.116172674898884,6.63786341309702,20.11198894009868,1.0748371439652367,0.0,6.957545028730845,5.825388411900132,6.119775035120924,6.642231908257909,1.4182286220419993,1.0630553075995248,0.0,1.4175132738911795,1.4172524170999554,1.4173323134830489,1.4174519677829491,1.3866291570200548,1.0619530541018882,0.0,1.3859348804222282,1.3856830795308168,1.3857601248173834,1.385875637055911,2.700292846483869,1.0723244343196239,0.0,2.698391465924398,2.697482145576009,2.6977763036675864,2.6981905294351183,EFNB1 + EPHB2
P29317 + P98172,0.02279727205581139,0.0002224447961509668,0.002895758723937547,0.0649787719031849,0.0034236628412003256,0.004648968801816977,0.014787628175596979,0.007105415805156667,6.933985159207623e-05,0.0009026442251212075,0.02024782270515857,0.0010671954285612628,0.0014491276981374313,0.004609186285748024,0.0952477534567322,0.0009288591720064687,0.012092580988706914,0.27176611761615277,0.014297277481944093,0.01941477109497214,0.061770897673994796,0.30427129831625166,0.0029627845904371952,0.03857864501665631,0.8706096240653949,0.04561384315232431,0.06194570885455164,0.19722299710917923,0.01192477103721501,0.00011636619086630162,0.001514825113417828,0.03398361686861051,0.0017909779337088594,0.002431945521678358,0.007735331391941713,0.011660531192717372,0.00011378788251192873,0.0014812609897916218,0.033230448453892336,0.0017512949796412158,0.002378060285536776,0.007563930550944065,0.022590276857215486,0.00022042539721667254,0.0028694698818014786,0.06438858164133876,0.0033925813467163835,0.004606763039021189,0.014653367607465384,EFNB1 + EPHA2
P54762 + P98172,0.0,0.056649967627534936,1.6169341844979621,2.2611100144732372,0.5841420634376915,0.0,0.0,0.0,0.056431037375372806,0.8386758788383288,0.8407816197525478,0.5759824628484203,0.0,0.0,0.0,0.05672103928160421,1.62256454696025,2.2811627861246855,0.5850983406075763,0.0,0.0,0.0,0.05673612700489983,1.6230818751127707,2.2819533247447374,0.5852633888213781,0.0,0.0,0.0,0.05656191950032208,1.3923805935066111,1.4115010718608638,0.582305297958423,0.0,0.0,0.0,0.05655765589837003,1.364100597952223,1.3802877099646507,0.5821877851177673,0.0,0.0,0.0,0.05664909847325128,1.6167897204849853,2.259978547890513,0.5841281236025946,0.0,0.0,EFNB1 + EPHB1
P54764 + P98172,0.04559109442951126,0.0007652260388653076,0.0,0.0,0.00942333591666511,0.0007102968714036706,0.012038730768196615,0.014273932316683613,0.0002396775876150059,0.0,0.0,0.002951267090793408,0.00022247325141222518,0.0037702864052135965,0.18659842177923736,0.003126513450339985,0.0,0.0,0.03851431734041455,0.0029020810012241327,0.049208776352756445,0.5627720496917021,0.009390200849040298,0.0,0.0,0.11576737899613931,0.008716093768740052,0.14794903274047044,0.023922269775610516,0.00040163571041773594,0.0,0.0,0.004945655752621292,0.00037280577450360397,0.006318192702522651,0.023393954899063374,0.00039276838988655527,0.0,0.0,0.004836459100374668,0.00036457496489106234,0.00617868893058926,0.04517981602823795,0.0007583268831581336,0.0,0.0,0.009338367130027336,0.0007038929528420113,0.01193017570656707,EFNB1 + EPHA4
Q12860 + Q92823,0.0,0.0,0.17551540612453564,0.0,1.1419752654048345,1.1959887274391612,0.8899001515252607,0.0,0.0,0.19178847889413575,0.0,1.2539134587272578,1.3135756869325164,0.975897944810967,0.0,0.0,0.20861913107241747,0.0,1.3706658510709637,1.4362801230706879,1.0653911118432795,0.0,0.0,0.2949811307102017,0.0,1.9839939705563268,2.081793861157209,1.532478962532931,0.0,0.0,0.17225833898528364,0.0,1.11968512821149,1.172580686988809,0.8727520392155057,0.0,0.0,0.3006447325382453,0.0,2.0249627557995282,2.124961876658361,1.5635183613243022,0.0,0.0,0.20737373517843594,0.0,1.3619933144992302,1.4271633895711417,1.0587503701603609,CNTN1 + NRCAM
O75509 + Q6UXB8,0.0,0.004890816744143933,0.0040692893600962066,0.007365595716812834,0.0068396723310470975,0.0023870709029480963,0.0014223669709849673,0.0,0.0006867546740707553,0.0005714054821481795,0.0010342161215390888,0.0009603781876350581,0.0003351989383801879,0.0001997356452676513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041979220710359755,0.003492790003875257,0.00632205244114914,0.005870648788125266,0.002048901645267165,0.0012208675126927915,0.0,0.13613800505842022,0.11322797490750958,0.2052559379978689,0.19055446395471876,0.0663692254770325,0.03952951675566396,0.0,0.06759010689254552,0.05622631895443675,0.10184790438800206,0.09456448280197094,0.032970152763383,0.01964139205195181,0.0,0.04379951555871031,0.03643810761677457,0.06598543417567271,0.061269337117302314,0.021369708727803527,0.012731665219945398,PI16 + TNFRSF21
P41273 + Q07011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15248037666950598,0.0,0.0,6.137519896337929,1.7693996840173676,0.8501506854810539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03086823597627142,0.0,0.0,0.033853427182123585,0.03368656484927657,0.03342773604034621,0.0,0.15154912699674472,0.0,0.0,1.7344538297665952,1.6153727190867704,0.8402214460664835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNFRSF9 + TNFSF9
P25445 + P48023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27991691025958154,0.27994056009542057,0.2799124762402858,0.2799731787843829,0.28010477509957354,0.2800868759570463,0.2798419659538549,7.903053417152483,7.906357071407408,7.902313649087026,7.909662062750129,7.9164758383234926,7.915880944239021,7.878839172640739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464599096778899,0.5465079054943836,0.5464508856744095,0.5465737301307776,0.5468349799480023,0.5467998463302379,0.5463062946956665,4.160375936740574,4.1610536251270895,4.160241541092081,4.161892107094197,4.164454987470634,4.164166529057034,4.15771964683743,12.654360761681675,12.774711016589277,12.583544113815034,12.806254848701808,12.827959128302112,12.826880245272761,9.835204931938827,FAS + FASLG
P41273 + Q07011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15248037666950598,0.0,0.0,0.030868235976271405,0.15154912699674472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137519896337929,0.0,0.0,0.033853427182123585,1.7344538297665952,0.0,0.0,1.7693996840173667,0.0,0.0,0.03368656484927657,1.6153727190867704,0.0,0.0,0.8501506854810539,0.0,0.0,0.03342773604034621,0.8402214460664835,0.0,TNFRSF9 + TNFSF9
Q9H3S1 + Q9Y4D7,0.6827426557875871,0.6835962697904137,0.6861374585521922,0.6865697001030711,0.6807311073123383,0.6840018912617385,0.6390116075752696,8.908768418177651,9.95280917675305,10.31491077368932,10.324705293764183,6.418688231523537,10.127413646903618,1.3516236902566483,6.836983616136071,6.906836332760842,6.979530376934839,6.985217667258972,6.124392964378335,6.926715008868945,1.3468459513297995,6.516181634716764,6.571269182047124,6.634968841736249,6.640294444058661,6.002008938256525,6.5879458919960605,1.346013933629877,1.9466819190567843,1.9499151089336841,1.958404821074975,1.95970071567735,1.9381441358966334,1.9513791965844618,1.2619551050812832,4.781527944283122,4.799961844908908,4.832284889303896,4.835876473552958,4.698759076754217,4.806936773057683,1.339047222513035,6.019798956970552,6.059051672388939,6.111344208751763,6.116139532428214,5.724598654221753,6.071922449138068,1.3445231775031719,PLXND1 + SEMA4A
Q06481 + Q9HCM2,0.06537243637096068,0.04892039741032761,0.04193800171721129,0.3429825125390309,0.1691272057968174,0.033300355933469916,0.077864595208613,0.3744631797470426,0.27793322213036653,0.23742791138077202,2.1931684961865585,1.0169841897270473,0.1877042083616569,0.44877369406402323,0.9201285072613299,0.6747106608263991,0.573484800266737,6.817495051681167,2.718231970246107,0.4506060019982865,1.1131777549963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07870221620291495,0.05887365468387884,0.05046250955280129,0.41476060001161486,0.20403619501694337,0.040061048456744075,0.09376732085125283,0.04459763491609792,0.03339333210958095,0.028634340394626534,0.23237935411951938,0.1150079298735367,0.022743956101829,0.05309710212930874,0.08293892323001018,0.062035645310714926,0.05317004263559433,0.4377091663347059,0.21516190182918038,0.042207800150318775,0.09882361911763837,APLP2 + PLX4
P01833 + Q06481,0.35805193969615523,0.3515370450114297,0.2611435602637062,0.2633891263096473,0.3427787159522664,0.012730829426872425,0.2786264370884588,2.1843380044788727,2.13327352600841,1.4544758185795095,1.4704125862039925,2.0648982437314567,0.05441645670223405,1.580003769772107,5.6880805868645306,5.474212588927348,3.1344967472644543,3.1802726495482476,5.196981503462677,0.09238706723440515,3.5052752432256415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323034900603071,0.4243586403473847,0.314225557952156,0.31695737191416296,0.4136783856749888,0.015106099937128636,0.33550154202764926,0.24316852460901028,0.23881161132293283,0.1782817725964856,0.17978877929722703,0.2329540960713361,0.00888717422376617,0.19000853452800115,0.45599156475211267,0.4475846076803922,0.33108131398347496,0.3339697072676415,0.43628331158708544,0.015846763192223445,0.3535793325273495,APLP2 + PIGR
P19320 + Q13349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITGADB2 + VCAM1
P13612 + P19320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0142766621524686,3.00947714854896,3.01493298480554,3.014803116106208,3.011838615991209,3.014079761461687,3.0134538181795136,3.6521637617932754,3.6462976029131156,3.6529621101343537,3.6528042113820334,3.6491900605824696,3.6519240730279137,3.651161556510843,4.7608625665423006,4.753097872732184,4.761910429489575,4.761703348721767,4.756940833054713,4.760547553525896,4.759544141136217,1.5122026505568726,1.5098433673318041,1.5125288896998086,1.5124642658422829,1.510998421684036,1.512104948234395,1.511794878029221,5.540125784405291,5.530991816154554,5.5413510687872645,5.5411090639761085,5.535524515002578,5.539757092914272,5.53858164545845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITGA4B1 + VCAM1
O95727 + Q9BY67,0.0,0.0,0.0,0.0,0.0,0.012347112700631158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014480213414628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0019455170625519713,0.0,0.0,0.0,0.0,0.0,0.0,0.004873722933979252,0.0,0.0,0.0,0.0,0.0,0.0,0.0011672264338145055,0.0,CADM1 + CRTAM
Q12860 + Q92823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755154061245321,0.19178847889413575,0.20861913107241747,0.2949811307102017,0.17225833898528364,0.3006447325382453,0.20737373517843594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1419752654048345,1.2539134587272578,1.3706658510709637,1.9839939705563268,1.11968512821149,2.0249627557995282,1.3619933144992302,1.1959887274391612,1.3135756869325164,1.4362801230706879,2.081793861157209,1.172580686988809,2.124961876658361,1.4271633895711417,0.8899001515252607,0.975897944810967,1.0653911118432795,1.532478962532931,0.8727520392155057,1.5635183613243022,1.0587503701603609,CNTN1 + NRCAM
P43121 + Q12860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNTN1 + MCAM
O15031 + Q9C0C4,1.2760817493464032,11.786600735224795,11.78673571438432,11.786662089231385,3.5472110489636206,4.988840253947543,1.9167060871150827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092071202402761,1.1258711196835236,1.125883183427561,1.1258765415142022,1.123248483696227,1.1242344094803842,1.1179015967049621,1.2582665596883171,1.64713631397197,1.6471540195911132,1.6471442757249974,1.6422484084036806,1.6443647725531063,1.6164839327545804,0.16697632870800005,0.16783326811066956,0.16783505594190729,0.1678340708276096,0.16755366810332695,0.16763834054124693,0.1672903591551459,0.22477762188501316,0.2259948663799065,0.22599727462849728,0.22599594772205478,0.22561171952086223,0.2257291318119674,0.22523869656937778,1.251456878306456,1.5341936196320205,1.5342100997673356,1.5342010294519923,1.5298953466620675,1.5316971375746153,1.5128561036870818,PLXNB2 + SEMA4C
P29323 + P98172,2.725303411544248,0.843136895090149,11.790487715764176,20.11198894009868,1.4182286220419993,1.3866291570200548,2.700292846483867,1.0723638710084606,0.8298530061442353,1.0745431306379585,1.0748371439652367,1.0630553075995248,1.0619530541018882,1.0723244343196239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723370340523357,0.8427630512034772,6.95262829615989,6.957545028730845,1.4175132738911795,1.3859348804222282,2.698391465924398,2.722439792987717,0.8426387119532839,5.822154473162598,5.825388411900132,1.4172524170999554,1.3856830795308168,2.697482145576009,2.722741248899697,0.8426761706046553,6.116172674898888,6.11977503512092,1.4173323134830489,1.3857601248173834,2.6977763036675864,2.7231650522715194,0.8427332948951292,6.63786341309702,6.642231908257909,1.4174519677829491,1.385875637055911,2.6981905294351183,EFNB1 + EPHB2
O75509 + Q6UXB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004890816744143933,0.0006867546740707553,0.0,0.0041979220710359755,0.13613800505842022,0.06759010689254552,0.04379951555871031,0.0040692893600962066,0.0005714054821481795,0.0,0.003492790003875257,0.11322797490750958,0.05622631895443675,0.03643810761677457,0.007365595716812834,0.0010342161215390888,0.0,0.00632205244114914,0.2052559379978689,0.10184790438800206,0.06598543417567271,0.0068396723310470975,0.0009603781876350581,0.0,0.005870648788125266,0.19055446395471876,0.09456448280197094,0.061269337117302314,0.0023870709029480963,0.0003351989383801879,0.0,0.002048901645267165,0.0663692254770325,0.032970152763383,0.021369708727803527,0.0014223669709849673,0.0001997356452676513,0.0,0.0012208675126927915,0.03952951675566396,0.01964139205195181,0.012731665219945398,PI16 + TNFRSF21
